Time,Position,Velocity
1705983600.4306908,"x: -0.424
y: 3.67
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983600.5268235,"x: -0.406
y: 3.678
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983600.6385045,"x: -0.388
y: 3.686
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983600.734352,"x: -0.371
y: 3.696
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983600.8301954,"x: -0.354
y: 3.706
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983600.926297,"x: -0.339
y: 3.716
z: 0.0","x: 0.1775
y: 0.0
z: 0.0"
1705983601.038154,"x: -0.324
y: 3.726
z: 0.0","x: 0.1825
y: 0.0
z: 0.0"
1705983601.1338665,"x: -0.307
y: 3.736
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983601.2300804,"x: -0.29
y: 3.747
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983601.3256776,"x: -0.273
y: 3.756
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983601.4376054,"x: -0.255
y: 3.764
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983601.5337915,"x: -0.238
y: 3.772
z: 0.0","x: 0.183
y: 0.0
z: 0.0"
1705983601.629478,"x: -0.22
y: 3.778
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983601.725302,"x: -0.2
y: 3.783
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983601.8372898,"x: -0.181
y: 3.787
z: 0.0","x: 0.1875
y: 0.0
z: 0.0"
1705983601.933314,"x: -0.162
y: 3.79
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983602.0289361,"x: -0.142
y: 3.79
z: 0.0","x: 0.2045
y: 0.0
z: 0.0"
1705983602.1250873,"x: -0.123
y: 3.789
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983602.2366877,"x: -0.104
y: 3.786
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983602.3327057,"x: -0.085
y: 3.781
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983602.4285831,"x: -0.065
y: 3.775
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983602.524535,"x: -0.047
y: 3.767
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983602.636186,"x: -0.029
y: 3.759
z: 0.0","x: 0.188
y: 0.0
z: 0.0"
1705983602.7321029,"x: -0.013
y: 3.75
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983602.8280847,"x: 0.005
y: 3.74
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983602.9239495,"x: 0.022
y: 3.729
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983603.0357742,"x: 0.037
y: 3.718
z: 0.0","x: 0.186
y: 0.0
z: 0.0"
1705983603.1313782,"x: 0.052
y: 3.706
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983603.2275796,"x: 0.068
y: 3.693
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983603.339222,"x: 0.083
y: 3.681
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983603.435445,"x: 0.097
y: 3.668
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983603.5310192,"x: 0.112
y: 3.655
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983603.6273012,"x: 0.128
y: 3.642
z: 0.0","x: 0.2055
y: 0.0
z: 0.0"
1705983603.7392187,"x: 0.144
y: 3.63
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983603.8349183,"x: 0.16
y: 3.62
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983603.9306276,"x: 0.178
y: 3.61
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983604.0265958,"x: 0.195
y: 3.601
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983604.1386352,"x: 0.212
y: 3.592
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983604.234475,"x: 0.231
y: 3.584
z: 0.0","x: 0.2025
y: 0.0
z: 0.0"
1705983604.3302867,"x: 0.249
y: 3.577
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983604.4263644,"x: 0.266
y: 3.57
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983604.5380688,"x: 0.284
y: 3.563
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983604.633931,"x: 0.303
y: 3.555
z: 0.0","x: 0.205
y: 0.0
z: 0.0"
1705983604.7298443,"x: 0.322
y: 3.548
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983604.8256695,"x: 0.34
y: 3.541
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983604.9374018,"x: 0.358
y: 3.533
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983605.0333745,"x: 0.376
y: 3.525
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983605.1293502,"x: 0.395
y: 3.517
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983605.2251725,"x: 0.412
y: 3.511
z: 0.0","x: 0.1865
y: 0.0
z: 0.0"
1705983605.3370545,"x: 0.43
y: 3.504
z: 0.0","x: 0.189
y: 0.0
z: 0.0"
1705983605.4331107,"x: 0.448
y: 3.497
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983605.5289586,"x: 0.466
y: 3.488
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983605.6248538,"x: 0.484
y: 3.479
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983605.736561,"x: 0.501
y: 3.469
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983605.8340087,"x: 0.517
y: 3.457
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983605.9284477,"x: 0.531
y: 3.445
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983606.0404696,"x: 0.545
y: 3.431
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983606.1361036,"x: 0.558
y: 3.417
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983606.2321918,"x: 0.571
y: 3.402
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983606.3281918,"x: 0.584
y: 3.387
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983606.439808,"x: 0.596
y: 3.372
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983606.535677,"x: 0.609
y: 3.358
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983606.6316354,"x: 0.623
y: 3.343
z: 0.0","x: 0.204
y: 0.0
z: 0.0"
1705983606.7276633,"x: 0.638
y: 3.33
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983606.8393724,"x: 0.654
y: 3.317
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983606.9353375,"x: 0.67
y: 3.306
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983607.0313199,"x: 0.687
y: 3.296
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983607.1272123,"x: 0.705
y: 3.286
z: 0.0","x: 0.2025
y: 0.0
z: 0.0"
1705983607.239029,"x: 0.722
y: 3.278
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983607.335173,"x: 0.739
y: 3.269
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983607.4307888,"x: 0.757
y: 3.261
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983607.5269525,"x: 0.776
y: 3.253
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983607.638529,"x: 0.794
y: 3.245
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983607.734556,"x: 0.812
y: 3.236
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983607.8305464,"x: 0.829
y: 3.227
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983607.9266655,"x: 0.847
y: 3.217
z: 0.0","x: 0.2045
y: 0.0
z: 0.0"
1705983608.038232,"x: 0.863
y: 3.206
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983608.1341634,"x: 0.879
y: 3.194
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983608.2301352,"x: 0.895
y: 3.182
z: 0.0","x: 0.203
y: 0.0
z: 0.0"
1705983608.326138,"x: 0.91
y: 3.17
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983608.4378507,"x: 0.925
y: 3.159
z: 0.0","x: 0.1845
y: 0.0
z: 0.0"
1705983608.5338576,"x: 0.94
y: 3.148
z: 0.0","x: 0.1865
y: 0.0
z: 0.0"
1705983608.629608,"x: 0.956
y: 3.137
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983608.7415116,"x: 0.974
y: 3.127
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983608.837561,"x: 0.991
y: 3.117
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983608.9333253,"x: 1.008
y: 3.107
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983609.0291927,"x: 1.025
y: 3.097
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983609.1411738,"x: 1.042
y: 3.087
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983609.2369807,"x: 1.058
y: 3.076
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983609.3328738,"x: 1.075
y: 3.065
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983609.4288416,"x: 1.09
y: 3.052
z: 0.0","x: 0.197
y: 0.0
z: 0.0"
1705983609.5405579,"x: 1.105
y: 3.04
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983609.6366851,"x: 1.12
y: 3.027
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983609.7325573,"x: 1.133
y: 3.016
z: 0.0","x: 0.1815
y: 0.0
z: 0.0"
1705983609.8283203,"x: 1.148
y: 3.003
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983609.9402704,"x: 1.164
y: 2.991
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983610.0362916,"x: 1.18
y: 2.978
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983610.1322072,"x: 1.195
y: 2.966
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983610.2279003,"x: 1.21
y: 2.955
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983610.3398287,"x: 1.226
y: 2.943
z: 0.0","x: 0.1895
y: 0.0
z: 0.0"
1705983610.4359,"x: 1.241
y: 2.93
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983610.5316434,"x: 1.255
y: 2.917
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983610.6273792,"x: 1.268
y: 2.903
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983610.739162,"x: 1.281
y: 2.889
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983610.8351548,"x: 1.292
y: 2.875
z: 0.0","x: 0.177
y: 0.0
z: 0.0"
1705983610.9308398,"x: 1.303
y: 2.861
z: 0.0","x: 0.182
y: 0.0
z: 0.0"
1705983611.0428383,"x: 1.316
y: 2.845
z: 0.0","x: 0.208
y: 0.0
z: 0.0"
1705983611.1387622,"x: 1.329
y: 2.829
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983611.2348576,"x: 1.342
y: 2.814
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983611.330624,"x: 1.356
y: 2.8
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983611.4423773,"x: 1.369
y: 2.786
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983611.5386555,"x: 1.382
y: 2.772
z: 0.0","x: 0.187
y: 0.0
z: 0.0"
1705983611.63424,"x: 1.395
y: 2.758
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983611.7303946,"x: 1.408
y: 2.743
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983611.8421063,"x: 1.42
y: 2.729
z: 0.0","x: 0.1785
y: 0.0
z: 0.0"
1705983611.9380255,"x: 1.432
y: 2.716
z: 0.0","x: 0.182
y: 0.0
z: 0.0"
1705983612.0338778,"x: 1.446
y: 2.702
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983612.129807,"x: 1.459
y: 2.689
z: 0.0","x: 0.1835
y: 0.0
z: 0.0"
1705983612.2417266,"x: 1.472
y: 2.677
z: 0.0","x: 0.169
y: 0.0
z: 0.0"
1705983612.3373451,"x: 1.485
y: 2.665
z: 0.0","x: 0.185
y: 0.0
z: 0.0"
1705983612.4334927,"x: 1.5
y: 2.65
z: 0.0","x: 0.2125
y: 0.0
z: 0.0"
1705983612.5294077,"x: 1.513
y: 2.635
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983612.6412108,"x: 1.525
y: 2.62
z: 0.0","x: 0.1895
y: 0.0
z: 0.0"
1705983612.7372432,"x: 1.536
y: 2.605
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983612.8330452,"x: 1.547
y: 2.587
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983612.928989,"x: 1.556
y: 2.57
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983613.0406413,"x: 1.563
y: 2.552
z: 0.0","x: 0.1875
y: 0.0
z: 0.0"
1705983613.1367042,"x: 1.569
y: 2.534
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983613.2325637,"x: 1.574
y: 2.516
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983613.328578,"x: 1.58
y: 2.497
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983613.4404213,"x: 1.585
y: 2.477
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983613.536315,"x: 1.59
y: 2.459
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983613.631975,"x: 1.595
y: 2.44
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983613.7439644,"x: 1.602
y: 2.421
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983613.8399339,"x: 1.609
y: 2.403
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983613.9359093,"x: 1.617
y: 2.385
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983614.031901,"x: 1.627
y: 2.368
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983614.1437333,"x: 1.638
y: 2.351
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983614.2395108,"x: 1.649
y: 2.334
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983614.3353512,"x: 1.66
y: 2.318
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983614.4313736,"x: 1.671
y: 2.301
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983614.5430884,"x: 1.681
y: 2.284
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983614.6391122,"x: 1.691
y: 2.267
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983614.735067,"x: 1.7
y: 2.249
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983614.830724,"x: 1.707
y: 2.231
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983614.9424894,"x: 1.712
y: 2.212
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983615.0384407,"x: 1.717
y: 2.193
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983615.1344972,"x: 1.722
y: 2.173
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983615.2303083,"x: 1.725
y: 2.154
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983615.34231,"x: 1.727
y: 2.136
z: 0.0","x: 0.1855
y: 0.0
z: 0.0"
1705983615.437939,"x: 1.728
y: 2.117
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983615.53395,"x: 1.727
y: 2.096
z: 0.0","x: 0.2045
y: 0.0
z: 0.0"
1705983615.6298692,"x: 1.726
y: 2.077
z: 0.0","x: 0.189
y: 0.0
z: 0.0"
1705983615.7418065,"x: 1.725
y: 2.06
z: 0.0","x: 0.163
y: 0.0
z: 0.0"
1705983615.8376455,"x: 1.724
y: 2.046
z: 0.0","x: 0.136
y: 0.0
z: 0.0"
1705983615.9334881,"x: 1.724
y: 2.034
z: 0.0","x: 0.1205
y: 0.0
z: 0.0"
1705983616.0294125,"x: 1.723
y: 2.023
z: 0.0","x: 0.114
y: 0.0
z: 0.0"
1705983616.1411695,"x: 1.723
y: 2.013
z: 0.0","x: 0.095
y: 0.0
z: 0.0"
1705983616.237203,"x: 1.723
y: 2.004
z: 0.0","x: 0.089
y: 0.0
z: 0.0"
1705983616.3328571,"x: 1.723
y: 1.996
z: 0.0","x: 0.0795
y: 0.0
z: 0.0"
1705983616.4445975,"x: 1.723
y: 1.989
z: 0.0","x: 0.066
y: 0.0
z: 0.0"
1705983616.540679,"x: 1.724
y: 1.984
z: 0.0","x: 0.0585
y: 0.0
z: 0.0"
1705983616.636714,"x: 1.724
y: 1.979
z: 0.0","x: 0.046
y: 0.0
z: 0.0"
1705983616.7325938,"x: 1.724
y: 1.976
z: 0.0","x: 0.034
y: 0.0
z: 0.0"
1705983616.8443625,"x: 1.724
y: 1.973
z: 0.0","x: 0.023
y: 0.0
z: 0.0"
1705983616.940301,"x: 1.724
y: 1.972
z: 0.0","x: 0.013
y: 0.0
z: 0.0"
1705983617.036184,"x: 1.724
y: 1.971
z: 0.0","x: 0.0025
y: 0.0
z: 0.0"
1705983617.132177,"x: 1.724
y: 1.971
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983617.243816,"x: 1.724
y: 1.971
z: 0.0","x: 0.0025
y: 0.0
z: 0.0"
1705983617.3395948,"x: 1.724
y: 1.971
z: 0.0","x: 0.0025
y: 0.0
z: 0.0"
1705983617.4357078,"x: 1.724
y: 1.971
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983617.5314615,"x: 1.724
y: 1.971
z: 0.0","x: -0.003
y: 0.0
z: 0.0"
1705983617.643521,"x: 1.724
y: 1.971
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983617.7393026,"x: 1.724
y: 1.971
z: 0.0","x: 0.003
y: 0.0
z: 0.0"
1705983617.8353093,"x: 1.724
y: 1.971
z: 0.0","x: -0.004
y: 0.0
z: 0.0"
1705983617.9312582,"x: 1.724
y: 1.971
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983618.043118,"x: 1.724
y: 1.971
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983618.1389718,"x: 1.724
y: 1.971
z: 0.0","x: -0.0025
y: 0.0
z: 0.0"
1705983618.2350578,"x: 1.724
y: 1.971
z: 0.0","x: 0.001
y: 0.0
z: 0.0"
1705983618.3308604,"x: 1.724
y: 1.971
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983618.4428573,"x: 1.724
y: 1.971
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983618.5385325,"x: 1.724
y: 1.971
z: 0.0","x: 0.001
y: 0.0
z: 0.0"
1705983618.6344945,"x: 1.724
y: 1.971
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983618.7301505,"x: 1.725
y: 1.97
z: 0.0","x: 0.0265
y: 0.0
z: 0.0"
1705983618.84211,"x: 1.728
y: 1.968
z: 0.0","x: 0.034
y: 0.0
z: 0.0"
1705983618.9382238,"x: 1.731
y: 1.964
z: 0.0","x: 0.055
y: 0.0
z: 0.0"
1705983619.0340593,"x: 1.736
y: 1.96
z: 0.0","x: 0.0665
y: 0.0
z: 0.0"
1705983619.1457524,"x: 1.741
y: 1.956
z: 0.0","x: 0.0505
y: 0.0
z: 0.0"
1705983619.241888,"x: 1.743
y: 1.954
z: 0.0","x: 0.022
y: 0.0
z: 0.0"
1705983619.3377395,"x: 1.743
y: 1.954
z: 0.0","x: -0.0025
y: 0.0
z: 0.0"
1705983619.4335728,"x: 1.743
y: 1.954
z: 0.0","x: 0.003
y: 0.0
z: 0.0"
1705983619.5451784,"x: 1.743
y: 1.954
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983619.6412282,"x: 1.743
y: 1.954
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983619.7370448,"x: 1.743
y: 1.954
z: 0.0","x: 0.002
y: 0.0
z: 0.0"
1705983619.8329813,"x: 1.743
y: 1.954
z: 0.0","x: -0.002
y: 0.0
z: 0.0"
1705983619.944734,"x: 1.743
y: 1.954
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983620.040733,"x: 1.743
y: 1.954
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983620.1368647,"x: 1.743
y: 1.954
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983620.232483,"x: 1.743
y: 1.954
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983620.3444479,"x: 1.743
y: 1.954
z: 0.0","x: 0.0005
y: 0.0
z: 0.0"
1705983620.440443,"x: 1.743
y: 1.954
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983620.5363383,"x: 1.743
y: 1.954
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983620.6323385,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983620.7443223,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983620.8400779,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983620.93596,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.0317788,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.1436846,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.2394667,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.3354037,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.4472735,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.5431147,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.6390886,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.7350578,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.8469908,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983621.942715,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.0385067,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.1346111,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.246243,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.3422472,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.4382327,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.533904,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.645857,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.7417846,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.8375916,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983622.9334438,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.0452652,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.141299,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.2372031,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.33314,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.4449291,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.5418952,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.6366599,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.733033,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.8444917,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983623.9404278,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.0362468,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.1480656,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.2438238,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.3398073,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.435938,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.5475879,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.6434195,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.7395234,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.8353455,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983624.9473581,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.042983,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.139056,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.234977,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.346744,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.4428172,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.5387363,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.6344857,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.7463489,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.8423548,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983625.938104,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.034257,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.1458507,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.2418842,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.3377087,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.4335496,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.5454454,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983626.6415036,"x: 1.743
y: 1.954
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
